"purchase_id";"user_id";"item_type";"item_id";"quantity";"total_price";"purchase_date"
4955;933;"book";41;2;112.19;"2025-05-09 22:59:29"
4956;22;"book";35;1;349.81;"2025-05-09 22:59:29"
4957;333;"book";7;2;488.82;"2025-05-09 22:59:29"
4958;5;"book";99;2;499.31;"2025-05-09 22:59:29"
4959;374;"notebook";8;5;187.73;"2025-05-09 22:59:29"
4960;693;"book";26;1;269.3;"2025-05-09 22:59:29"
4961;991;"pen";79;3;73.07;"2025-05-09 22:59:29"
4962;329;"book";40;3;148.82;"2025-05-09 22:59:29"
4963;904;"notebook";86;3;378.23;"2025-05-09 22:59:29"
4964;148;"pen";56;4;409.03;"2025-05-09 22:59:29"
4965;958;"notebook";47;2;230.24;"2025-05-09 22:59:29"
4966;952;"book";39;3;110.25;"2025-05-09 22:59:29"
4967;437;"pen";46;3;385.2;"2025-05-09 22:59:29"
4968;110;"pen";48;4;42.04;"2025-05-09 22:59:29"
4969;842;"book";100;2;209.38;"2025-05-09 22:59:29"
4970;134;"book";74;1;141.89;"2025-05-09 22:59:29"
4971;864;"book";52;2;187.86;"2025-05-09 22:59:29"
4972;639;"notebook";27;2;354.36;"2025-05-09 22:59:29"
4973;791;"pen";100;1;329.31;"2025-05-09 22:59:29"
4974;219;"notebook";40;2;298.65;"2025-05-09 22:59:29"
4975;376;"notebook";67;4;142.75;"2025-05-09 22:59:29"
4976;241;"pen";20;4;113.86;"2025-05-09 22:59:29"
4977;982;"notebook";30;1;380.0;"2025-05-09 22:59:29"
4978;861;"pen";67;1;417.08;"2025-05-09 22:59:29"
4979;315;"pen";81;1;399.94;"2025-05-09 22:59:29"
4980;105;"notebook";89;5;336.27;"2025-05-09 22:59:29"
4981;929;"notebook";69;1;465.44;"2025-05-09 22:59:29"
4982;848;"book";54;3;438.95;"2025-05-09 22:59:29"
4983;586;"notebook";79;2;487.44;"2025-05-09 22:59:29"
4984;491;"book";48;1;156.7;"2025-05-09 22:59:29"
4985;280;"book";40;4;386.57;"2025-05-09 22:59:29"
4986;908;"pen";7;5;181.18;"2025-05-09 22:59:29"
4987;521;"book";4;1;292.82;"2025-05-09 22:59:29"
4988;792;"pen";63;4;341.28;"2025-05-09 22:59:29"
4989;747;"book";23;2;80.41;"2025-05-09 22:59:29"
4990;392;"pen";73;4;266.83;"2025-05-09 22:59:29"
4991;969;"pen";42;5;79.37;"2025-05-09 22:59:29"
4992;584;"book";97;4;62.3;"2025-05-09 22:59:29"
4993;552;"notebook";33;3;79.14;"2025-05-09 22:59:29"
4994;325;"pen";80;4;380.12;"2025-05-09 22:59:29"
4995;390;"notebook";24;3;331.23;"2025-05-09 22:59:29"
4996;801;"notebook";35;1;340.88;"2025-05-09 22:59:29"
4997;941;"notebook";72;4;263.6;"2025-05-09 22:59:29"
4998;601;"pen";40;5;414.73;"2025-05-09 22:59:29"
4999;546;"notebook";15;3;200.51;"2025-05-09 22:59:29"
5000;497;"book";6;3;231.71;"2025-05-09 22:59:29"
5001;910;"notebook";15;4;354.72;"2025-05-09 22:59:29"
5002;274;"pen";6;2;329.75;"2025-05-09 22:59:29"
5003;96;"book";94;1;422.54;"2025-05-09 22:59:29"
5004;433;"notebook";61;3;462.78;"2025-05-09 22:59:29"
5005;53;"notebook";11;4;377.17;"2025-05-09 22:59:29"
5006;335;"notebook";26;3;95.19;"2025-05-09 22:59:29"
5007;528;"book";98;3;469.19;"2025-05-09 22:59:29"
5008;797;"notebook";5;2;180.47;"2025-05-09 22:59:29"
5009;185;"notebook";24;4;218.04;"2025-05-09 22:59:29"
5010;646;"book";91;5;230.62;"2025-05-09 22:59:29"
5011;490;"notebook";38;4;31.54;"2025-05-09 22:59:29"
5012;323;"book";48;3;309.59;"2025-05-09 22:59:29"
5013;426;"notebook";36;2;82.7;"2025-05-09 22:59:29"
5014;740;"book";67;2;190.84;"2025-05-09 22:59:29"
5015;826;"book";100;5;289.49;"2025-05-09 22:59:29"
5016;783;"book";89;1;376.19;"2025-05-09 22:59:29"
5017;643;"pen";21;3;76.18;"2025-05-09 22:59:29"
5018;612;"book";74;4;399.49;"2025-05-09 22:59:29"
5019;760;"book";47;5;353.92;"2025-05-09 22:59:29"
5020;561;"book";15;3;184.43;"2025-05-09 22:59:29"
5021;145;"book";50;1;130.86;"2025-05-09 22:59:29"
5022;194;"notebook";21;4;385.79;"2025-05-09 22:59:29"
5023;564;"notebook";69;1;47.99;"2025-05-09 22:59:29"
5024;178;"book";33;4;239.92;"2025-05-09 22:59:29"
5025;935;"book";100;1;336.72;"2025-05-09 22:59:29"
5026;446;"notebook";73;4;349.69;"2025-05-09 22:59:29"
5027;34;"book";69;5;389.03;"2025-05-09 22:59:29"
5028;104;"notebook";54;4;93.15;"2025-05-09 22:59:29"
5029;463;"pen";43;2;279.03;"2025-05-09 22:59:29"
5030;61;"pen";61;1;291.6;"2025-05-09 22:59:29"
5031;852;"pen";47;3;328.95;"2025-05-09 22:59:29"
5032;254;"book";19;5;361.6;"2025-05-09 22:59:29"
5033;165;"book";94;4;203.99;"2025-05-09 22:59:29"
5034;14;"book";7;1;339.87;"2025-05-09 22:59:29"
5035;550;"notebook";21;3;421.98;"2025-05-09 22:59:29"
5036;856;"notebook";13;3;430.62;"2025-05-09 22:59:29"
5037;887;"notebook";17;5;172.82;"2025-05-09 22:59:29"
5038;894;"notebook";87;1;225.54;"2025-05-09 22:59:29"
5039;685;"book";58;2;481.94;"2025-05-09 22:59:29"
5040;830;"notebook";13;2;365.95;"2025-05-09 22:59:29"
5041;471;"notebook";67;3;83.47;"2025-05-09 22:59:29"
5042;937;"pen";84;5;299.75;"2025-05-09 22:59:29"
5043;142;"pen";69;5;343.38;"2025-05-09 22:59:29"
5044;206;"pen";77;1;239.9;"2025-05-09 22:59:29"
5045;542;"notebook";1;2;410.97;"2025-05-09 22:59:29"
5046;229;"notebook";53;4;341.79;"2025-05-09 22:59:29"
5047;372;"pen";11;2;484.42;"2025-05-09 22:59:29"
5048;209;"book";42;5;129.72;"2025-05-09 22:59:29"
5049;201;"pen";88;4;197.12;"2025-05-09 22:59:29"
5050;825;"pen";41;3;103.12;"2025-05-09 22:59:29"
5051;523;"pen";100;3;132.17;"2025-05-09 22:59:29"
5052;627;"notebook";76;1;73.56;"2025-05-09 22:59:29"
5053;272;"pen";66;1;156.38;"2025-05-09 22:59:29"
5054;510;"pen";78;5;481.18;"2025-05-09 22:59:29"
5055;713;"book";34;5;319.16;"2025-05-09 22:59:29"
5056;51;"pen";2;5;267.64;"2025-05-09 22:59:29"
5057;619;"notebook";90;4;129.12;"2025-05-09 22:59:29"
5058;100;"notebook";58;2;400.6;"2025-05-09 22:59:29"
5059;245;"book";95;3;365.81;"2025-05-09 22:59:29"
5060;820;"book";32;2;255.01;"2025-05-09 22:59:29"
5061;898;"pen";65;2;349.33;"2025-05-09 22:59:29"
5062;420;"pen";39;3;22.9;"2025-05-09 22:59:29"
5063;92;"notebook";7;5;469.88;"2025-05-09 22:59:29"
5064;483;"book";28;4;392.69;"2025-05-09 22:59:29"
5065;18;"notebook";37;3;433.33;"2025-05-09 22:59:29"
5066;961;"pen";15;1;44.75;"2025-05-09 22:59:29"
5067;714;"book";100;5;180.21;"2025-05-09 22:59:29"
5068;357;"book";61;4;205.57;"2025-05-09 22:59:29"
5069;967;"book";13;3;383.49;"2025-05-09 22:59:29"
5070;960;"pen";37;2;67.68;"2025-05-09 22:59:29"
5071;539;"notebook";94;1;319.67;"2025-05-09 22:59:29"
5072;308;"notebook";63;3;124.24;"2025-05-09 22:59:29"
5073;295;"notebook";79;2;389.66;"2025-05-09 22:59:29"
5074;865;"book";68;4;439.54;"2025-05-09 22:59:29"
5075;54;"book";57;4;459.84;"2025-05-09 22:59:29"
5076;812;"pen";33;2;442.03;"2025-05-09 22:59:29"
5077;434;"book";85;2;40.19;"2025-05-09 22:59:29"
5078;750;"pen";60;5;359.4;"2025-05-09 22:59:29"
5079;670;"notebook";22;3;298.65;"2025-05-09 22:59:29"
5080;901;"pen";30;4;157.33;"2025-05-09 22:59:29"
5081;893;"pen";6;3;211.56;"2025-05-09 22:59:29"
5082;481;"pen";29;5;372.16;"2025-05-09 22:59:29"
5083;472;"notebook";47;3;104.62;"2025-05-09 22:59:29"
5084;271;"pen";48;1;188.72;"2025-05-09 22:59:29"
5085;767;"pen";62;1;235.79;"2025-05-09 22:59:29"
5086;211;"book";20;4;260.27;"2025-05-09 22:59:29"
5087;922;"notebook";98;4;433.05;"2025-05-09 22:59:29"
5088;749;"book";66;1;384.12;"2025-05-09 22:59:29"
5089;778;"pen";57;4;474.96;"2025-05-09 22:59:29"
5090;31;"pen";91;5;318.86;"2025-05-09 22:59:29"
5091;756;"pen";85;3;176.4;"2025-05-09 22:59:29"
5092;735;"notebook";87;3;218.91;"2025-05-09 22:59:29"
5093;408;"notebook";30;4;368.61;"2025-05-09 22:59:29"
5094;793;"pen";27;5;251.85;"2025-05-09 22:59:29"
5095;737;"notebook";98;1;18.07;"2025-05-09 22:59:29"
5096;850;"pen";57;2;336.36;"2025-05-09 22:59:29"
5097;78;"pen";54;1;69.27;"2025-05-09 22:59:29"
5098;476;"book";51;1;274.35;"2025-05-09 22:59:29"
5122;69;"1984";69;3;131.59;"2025-05-09 23:01:04"
5123;248;"The Iliad ";51;5;211.37;"2025-05-09 23:01:04"
5124;256;"Fiction Books";24;5;431.15;"2025-05-09 23:01:04"
5125;43;"1984";18;2;262.55;"2025-05-09 23:01:04"
5126;244;"The Iliad ";26;2;91.48;"2025-05-09 23:01:04"
5127;980;"The Iliad ";89;2;152.1;"2025-05-09 23:01:04"
5128;331;"Fiction Books";56;5;499.15;"2025-05-09 23:01:04"
5129;585;"Fiction Books";95;1;458.86;"2025-05-09 23:01:04"
5130;897;"Fiction Books";93;2;178.08;"2025-05-09 23:01:04"
5131;451;"Fiction Books";19;5;233.41;"2025-05-09 23:01:04"
5132;16;"The Iliad ";99;2;306.21;"2025-05-09 23:01:04"
5133;341;"Fiction Books";63;5;214.28;"2025-05-09 23:01:04"
5134;679;"1984";31;5;24.33;"2025-05-09 23:01:04"
5135;565;"Fiction Books";82;3;138.26;"2025-05-09 23:01:04"
5136;668;"The Iliad ";62;1;213.83;"2025-05-09 23:01:04"
5137;304;"The Iliad ";33;5;242.99;"2025-05-09 23:01:04"
5138;405;"The Iliad ";9;2;207.21;"2025-05-09 23:01:04"
5139;20;"Fiction Books";86;2;269.91;"2025-05-09 23:01:04"
5140;858;"Fiction Books";43;1;174.17;"2025-05-09 23:01:04"
5141;144;"Fiction Books";53;4;479.37;"2025-05-09 23:01:04"
5142;411;"The Iliad ";48;2;214.57;"2025-05-09 23:01:04"
5143;691;"The Iliad ";66;2;310.53;"2025-05-09 23:01:04"
5144;38;"Fiction Books";80;3;280.5;"2025-05-09 23:01:04"
5145;303;"Fiction Books";35;4;338.61;"2025-05-09 23:01:04"
5146;549;"Fiction Books";60;4;161.13;"2025-05-09 23:01:04"
5147;123;"The Iliad ";49;2;241.86;"2025-05-09 23:01:04"
5148;432;"Fiction Books";61;3;166.07;"2025-05-09 23:01:04"
5149;57;"Fiction Books";57;5;460.79;"2025-05-09 23:01:04"
5150;371;"The Iliad ";38;2;379.96;"2025-05-09 23:01:04"
5151;477;"1984";2;1;233.13;"2025-05-09 23:01:04"
5152;193;"The Iliad ";54;4;26.84;"2025-05-09 23:01:04"
5153;971;"The Iliad ";86;2;452.47;"2025-05-09 23:01:04"
5154;138;"1984";48;3;474.38;"2025-05-09 23:01:04"
5155;976;"Fiction Books";71;4;461.16;"2025-05-09 23:01:04"
5156;158;"The Iliad ";13;2;34.7;"2025-05-09 23:01:04"
5157;395;"1984";86;1;358.33;"2025-05-09 23:01:04"
5158;119;"1984";85;1;376.6;"2025-05-09 23:01:04"
5159;776;"1984";57;1;30.61;"2025-05-09 23:01:04"
5160;2;"The Iliad ";70;1;414.24;"2025-05-09 23:01:04"
5161;753;"1984";43;2;285.42;"2025-05-09 23:01:04"
5162;920;"The Iliad ";90;2;487.07;"2025-05-09 23:01:04"
5163;252;"The Iliad ";44;3;217.3;"2025-05-09 23:01:04"
5164;170;"1984";17;2;129.91;"2025-05-09 23:01:04"
5165;602;"Fiction Books";21;3;337.45;"2025-05-09 23:01:04"
5166;276;"The Iliad ";87;2;203.11;"2025-05-09 23:01:04"
5167;190;"The Iliad ";72;2;34.37;"2025-05-09 23:01:04"
5168;429;"1984";51;5;76.26;"2025-05-09 23:01:04"
5169;717;"The Iliad ";3;3;181.81;"2025-05-09 23:01:04"
5170;415;"Fiction Books";40;1;165.42;"2025-05-09 23:01:04"
5171;230;"Fiction Books";49;3;203.49;"2025-05-09 23:01:04"
5172;95;"Fiction Books";13;5;377.87;"2025-05-09 23:01:04"
5173;867;"Fiction Books";18;1;267.89;"2025-05-09 23:01:04"
5174;873;"1984";45;3;356.89;"2025-05-09 23:01:04"
5175;540;"Fiction Books";46;2;106.04;"2025-05-09 23:01:04"
5176;626;"Fiction Books";67;1;442.95;"2025-05-09 23:01:04"
5177;140;"The Iliad ";80;2;101.15;"2025-05-09 23:01:04"
5178;534;"The Iliad ";37;5;127.14;"2025-05-09 23:01:04"
5179;246;"1984";27;3;466.28;"2025-05-09 23:01:04"
5180;94;"Fiction Books";29;2;24.0;"2025-05-09 23:01:04"
5181;147;"Fiction Books";99;5;192.72;"2025-05-09 23:01:04"
5182;456;"Fiction Books";27;3;297.49;"2025-05-09 23:01:04"
5183;6;"1984";81;3;28.01;"2025-05-09 23:01:04"
5184;992;"The Iliad ";45;1;50.12;"2025-05-09 23:01:04"
5185;531;"Fiction Books";58;2;62.96;"2025-05-09 23:01:04"
5186;278;"1984";92;2;224.04;"2025-05-09 23:01:04"
5187;543;"1984";6;5;46.26;"2025-05-09 23:01:04"
5188;620;"The Iliad ";93;1;498.45;"2025-05-09 23:01:04"
5189;944;"1984";58;2;460.22;"2025-05-09 23:01:04"
5190;568;"1984";30;4;211.94;"2025-05-09 23:01:04"
5191;47;"Fiction Books";14;3;467.12;"2025-05-09 23:01:04"
5192;21;"Fiction Books";48;4;303.84;"2025-05-09 23:01:04"
5193;367;"Fiction Books";14;1;69.67;"2025-05-09 23:01:04"
5194;854;"Fiction Books";13;4;104.5;"2025-05-09 23:01:04"
5195;834;"The Iliad ";59;3;149.5;"2025-05-09 23:01:04"
5196;275;"Fiction Books";19;2;23.53;"2025-05-09 23:01:04"
5197;169;"Fiction Books";83;3;211.07;"2025-05-09 23:01:04"
5198;688;"Fiction Books";38;5;260.46;"2025-05-09 23:01:04"
5199;518;"The Iliad ";30;1;49.75;"2025-05-09 23:01:04"
5200;19;"The Iliad ";86;4;217.77;"2025-05-09 23:01:04"
5201;638;"The Iliad ";41;5;436.56;"2025-05-09 23:01:04"
5202;878;"The Iliad ";90;4;130.16;"2025-05-09 23:01:04"
5203;994;"The Iliad ";57;2;304.82;"2025-05-09 23:01:04"
5204;291;"Fiction Books";32;5;259.76;"2025-05-09 23:01:04"
5205;947;"The Iliad ";88;4;58.51;"2025-05-09 23:01:04"
5206;269;"Fiction Books";98;1;336.56;"2025-05-09 23:01:04"
5207;514;"The Iliad ";88;3;291.58;"2025-05-09 23:01:04"
5208;234;"1984";7;4;72.05;"2025-05-09 23:01:04"
5209;365;"1984";80;1;443.92;"2025-05-09 23:01:04"
5210;700;"Fiction Books";71;4;247.62;"2025-05-09 23:01:04"
5211;772;"Fiction Books";85;3;305.9;"2025-05-09 23:01:04"
5212;370;"The Iliad ";91;2;424.96;"2025-05-09 23:01:04"
5213;690;"Fiction Books";91;4;282.23;"2025-05-09 23:01:04"
5214;720;"The Iliad ";42;4;483.35;"2025-05-09 23:01:04"
5215;592;"The Iliad ";59;2;177.45;"2025-05-09 23:01:04"
5216;900;"Fiction Books";27;1;482.6;"2025-05-09 23:01:04"
5217;726;"1984";94;3;80.33;"2025-05-09 23:01:04"
5218;462;"The Iliad ";29;3;61.76;"2025-05-09 23:01:04"
5219;182;"The Iliad ";46;5;305.83;"2025-05-09 23:01:04"
5220;262;"Fiction Books";42;5;268.7;"2025-05-09 23:01:04"
5221;330;"The Iliad ";27;5;102.8;"2025-05-09 23:01:04"
5222;915;"The Iliad ";26;2;106.77;"2025-05-09 23:01:04"
5223;243;"The Iliad ";44;4;203.59;"2025-05-09 23:01:04"
5224;40;"The Iliad ";64;5;264.89;"2025-05-09 23:01:04"
5225;113;"The Iliad ";17;5;215.05;"2025-05-09 23:01:04"
5226;905;"Fiction Books";49;5;205.73;"2025-05-09 23:01:04"
5227;604;"Fiction Books";25;5;65.19;"2025-05-09 23:01:04"
5228;64;"1984";92;4;147.42;"2025-05-09 23:01:04"
5229;386;"1984";14;5;43.08;"2025-05-09 23:01:04"
5230;562;"1984";6;2;226.06;"2025-05-09 23:01:04"
5231;519;"Fiction Books";89;4;389.45;"2025-05-09 23:01:04"
5232;445;"The Iliad ";79;3;449.09;"2025-05-09 23:01:04"
5233;482;"Fiction Books";99;3;322.93;"2025-05-09 23:01:04"
5234;41;"1984";28;3;239.85;"2025-05-09 23:01:04"
5235;139;"The Iliad ";45;2;91.97;"2025-05-09 23:01:04"
5236;551;"The Iliad ";21;1;196.11;"2025-05-09 23:01:04"
5237;845;"Fiction Books";38;5;367.44;"2025-05-09 23:01:04"
5238;90;"The Iliad ";48;1;227.33;"2025-05-09 23:01:04"
5239;979;"The Iliad ";16;4;31.47;"2025-05-09 23:01:04"
5240;413;"Fiction Books";40;4;59.34;"2025-05-09 23:01:04"
5241;312;"1984";37;2;494.25;"2025-05-09 23:01:04"
5242;807;"Fiction Books";52;4;411.06;"2025-05-09 23:01:04"
5243;938;"Fiction Books";96;3;349.17;"2025-05-09 23:01:04"
5244;686;"The Iliad ";60;1;70.22;"2025-05-09 23:01:04"
5245;723;"Fiction Books";96;3;50.91;"2025-05-09 23:01:04"
5246;837;"1984";98;5;346.07;"2025-05-09 23:01:04"
5247;417;"The Iliad ";30;3;247.44;"2025-05-09 23:01:04"
5248;823;"The Iliad ";53;4;329.1;"2025-05-09 23:01:04"
5249;689;"Fiction Books";64;2;69.75;"2025-05-09 23:01:04"
5250;884;"Fiction Books";65;1;47.65;"2025-05-09 23:01:04"
5251;836;"The Iliad ";70;1;243.19;"2025-05-09 23:01:04"
5252;650;"Fiction Books";81;5;15.71;"2025-05-09 23:01:04"
5253;342;"1984";98;4;231.51;"2025-05-09 23:01:04"
5254;439;"Fiction Books";80;2;63.92;"2025-05-09 23:01:04"
5255;163;"1984";91;3;73.87;"2025-05-09 23:01:04"
5256;576;"The Iliad ";37;5;398.61;"2025-05-09 23:01:04"
5257;302;"Fiction Books";77;4;239.3;"2025-05-09 23:01:04"
5258;636;"Fiction Books";98;4;143.12;"2025-05-09 23:01:04"
5259;782;"1984";41;4;147.66;"2025-05-09 23:01:04"
5260;109;"Fiction Books";68;3;185.02;"2025-05-09 23:01:04"
5261;759;"1984";69;2;380.46;"2025-05-09 23:01:04"
5262;399;"The Iliad ";23;1;200.11;"2025-05-09 23:01:04"
5263;821;"The Iliad ";39;1;420.02;"2025-05-09 23:01:04"
5264;1;"1984";43;2;297.59;"2025-05-09 23:01:04"
5265;581;"The Iliad ";31;1;272.32;"2025-05-09 23:01:04"
5266;396;"1984";42;5;51.21;"2025-05-09 23:01:04"
5267;558;"The Iliad ";86;5;246.48;"2025-05-09 23:01:04"
5268;496;"The Iliad ";48;3;364.6;"2025-05-09 23:01:04"
5269;988;"Fiction Books";46;2;74.5;"2025-05-09 23:01:04"
5270;953;"The Iliad ";41;4;271.97;"2025-05-09 23:01:04"
5271;55;"1984";51;2;362.4;"2025-05-09 23:01:04"
5272;466;"The Iliad ";15;1;193.41;"2025-05-09 23:01:04"
5273;120;"1984";77;4;74.07;"2025-05-09 23:01:04"
5274;642;"1984";62;2;268.52;"2025-05-09 23:01:04"
5275;596;"The Iliad ";49;5;193.24;"2025-05-09 23:01:04"
5276;863;"The Iliad ";79;5;272.78;"2025-05-09 23:01:04"
5277;877;"The Iliad ";14;3;330.04;"2025-05-09 23:01:04"
5278;545;"Fiction Books";24;1;300.11;"2025-05-09 23:01:04"
5279;23;"The Iliad ";14;2;92.52;"2025-05-09 23:01:04"
5280;166;"The Iliad ";2;2;407.09;"2025-05-09 23:01:04"
5281;841;"The Iliad ";25;3;167.29;"2025-05-09 23:01:04"
5282;485;"1984";92;3;235.57;"2025-05-09 23:01:04"
5283;822;"The Iliad ";53;4;451.84;"2025-05-09 23:01:04"
5284;428;"1984";38;4;10.22;"2025-05-09 23:01:04"
5285;29;"Fiction Books";64;5;67.33;"2025-05-09 23:01:04"
5286;307;"Fiction Books";49;5;56.18;"2025-05-09 23:01:04"
5287;515;"The Iliad ";46;1;426.72;"2025-05-09 23:01:04"
5288;455;"Fiction Books";4;5;45.31;"2025-05-09 23:01:04"
5289;998;"The Iliad ";3;3;416.64;"2025-05-09 23:01:04"
5290;694;"1984";55;3;406.64;"2025-05-09 23:01:04"
5291;860;"1984";52;4;219.6;"2025-05-09 23:01:04"
5292;359;"The Iliad ";53;2;84.64;"2025-05-09 23:01:04"
5293;806;"The Iliad ";16;4;304.1;"2025-05-09 23:01:04"
5294;868;"Fiction Books";100;3;271.82;"2025-05-09 23:01:04"
5295;742;"Fiction Books";19;3;331.44;"2025-05-09 23:01:04"
5296;891;"The Iliad ";83;2;365.06;"2025-05-09 23:01:04"
5297;475;"The Iliad ";37;1;208.75;"2025-05-09 23:01:04"
5298;191;"The Iliad ";43;5;223.23;"2025-05-09 23:01:04"
5299;645;"1984";44;1;209.37;"2025-05-09 23:01:04"
5300;383;"1984";79;1;162.73;"2025-05-09 23:01:04"
5301;288;"Fiction Books";83;4;476.63;"2025-05-09 23:01:04"
5302;177;"The Iliad ";63;1;203.97;"2025-05-09 23:01:04"
5303;917;"The Iliad ";86;5;325.41;"2025-05-09 23:01:04"
5304;787;"The Iliad ";56;4;363.97;"2025-05-09 23:01:04"
5305;957;"1984";75;5;322.94;"2025-05-09 23:01:04"
5306;444;"Fiction Books";44;2;276.07;"2025-05-09 23:01:04"
5307;968;"1984";39;1;263.7;"2025-05-09 23:01:04"
5308;946;"Fiction Books";33;1;307.86;"2025-05-09 23:01:04"
5309;526;"The Iliad ";59;5;285.06;"2025-05-09 23:01:04"
5310;267;"Fiction Books";44;3;160.32;"2025-05-09 23:01:04"
5311;188;"The Iliad ";87;3;380.99;"2025-05-09 23:01:04"
5312;465;"1984";57;4;423.96;"2025-05-09 23:01:04"
5313;156;"Fiction Books";1;4;229.29;"2025-05-09 23:01:04"
5314;495;"Fiction Books";48;5;45.12;"2025-05-09 23:01:04"
5315;299;"1984";6;2;172.9;"2025-05-09 23:01:04"
5316;282;"The Iliad ";86;5;118.66;"2025-05-09 23:01:04"
5317;829;"Fiction Books";54;5;75.76;"2025-05-09 23:01:04"
5318;205;"The Iliad ";76;2;44.69;"2025-05-09 23:01:04"
5319;919;"1984";59;2;212.04;"2025-05-09 23:01:04"
5320;622;"1984";61;5;348.48;"2025-05-09 23:01:04"
5321;987;"The Iliad ";73;2;274.66;"2025-05-09 23:01:04"
5322;633;"The Iliad ";75;4;160.83;"2025-05-09 23:01:04"
5323;506;"1984";14;3;415.82;"2025-05-09 23:01:04"
5324;989;"The Iliad ";51;1;77.84;"2025-05-09 23:01:04"
5325;155;"Fiction Books";9;3;208.77;"2025-05-09 23:01:04"
5326;464;"1984";93;2;463.15;"2025-05-09 23:01:04"
5327;220;"1984";25;3;180.52;"2025-05-09 23:01:04"
5328;356;"1984";40;3;233.01;"2025-05-09 23:01:04"
5329;583;"The Iliad ";6;2;461.11;"2025-05-09 23:01:04"
5330;228;"The Iliad ";2;1;455.65;"2025-05-09 23:01:04"
5331;932;"The Iliad ";19;5;198.66;"2025-05-09 23:01:04"
5332;452;"The Iliad ";63;2;201.72;"2025-05-09 23:01:04"
5333;217;"Fiction Books";82;3;20.11;"2025-05-09 23:01:04"
5334;684;"1984";3;2;197.4;"2025-05-09 23:01:04"
5335;798;"Fiction Books";100;5;257.9;"2025-05-09 23:01:04"
5336;71;"The Iliad ";64;4;280.44;"2025-05-09 23:01:04"
5337;885;"The Iliad ";76;4;172.53;"2025-05-09 23:01:04"
5338;509;"1984";53;1;40.24;"2025-05-09 23:01:04"
5339;677;"The Iliad ";42;2;157.58;"2025-05-09 23:01:04"
5340;401;"1984";1;2;159.65;"2025-05-09 23:01:04"
5341;368;"The Iliad ";80;4;184.49;"2025-05-09 23:01:04"
5342;362;"1984";62;3;208.99;"2025-05-09 23:01:04"
5343;436;"The Iliad ";22;1;229.84;"2025-05-09 23:01:04"
5344;790;"Fiction Books";59;2;498.14;"2025-05-09 23:01:04"
5345;815;"The Iliad ";71;4;185.99;"2025-05-09 23:01:04"
5346;247;"The Iliad ";52;3;254.18;"2025-05-09 23:01:04"
5347;114;"Fiction Books";86;3;419.72;"2025-05-09 23:01:04"
5348;986;"The Iliad ";16;3;225.75;"2025-05-09 23:01:04"
5349;942;"1984";97;3;155.47;"2025-05-09 23:01:04"
5350;50;"Fiction Books";100;3;89.18;"2025-05-09 23:01:04"
5351;930;"1984";15;1;197.14;"2025-05-09 23:01:04"
5352;375;"1984";92;2;455.09;"2025-05-09 23:01:04"
5353;524;"1984";5;3;317.82;"2025-05-09 23:01:04"
5354;695;"1984";56;2;449.6;"2025-05-09 23:01:04"
5355;227;"1984";5;3;420.83;"2025-05-09 23:01:04"
5356;788;"1984";50;2;457.09;"2025-05-09 23:01:04"
5357;537;"The Iliad ";86;1;34.7;"2025-05-09 23:01:04"
5358;457;"The Iliad ";26;4;197.98;"2025-05-09 23:01:04"
5359;752;"Fiction Books";100;5;257.58;"2025-05-09 23:01:04"
5360;380;"The Iliad ";62;4;123.44;"2025-05-09 23:01:04"
5361;736;"Fiction Books";82;1;244.55;"2025-05-09 23:01:04"
5362;126;"The Iliad ";73;1;221.63;"2025-05-09 23:01:04"
5363;340;"The Iliad ";70;1;191.63;"2025-05-09 23:01:04"
5364;59;"1984";77;1;88.25;"2025-05-09 23:01:04"
5365;530;"1984";17;2;378.06;"2025-05-09 23:01:04"
5366;149;"Fiction Books";77;4;355.06;"2025-05-09 23:01:04"
5367;571;"Fiction Books";53;2;351.58;"2025-05-09 23:01:04"
5368;133;"The Iliad ";50;2;43.49;"2025-05-09 23:01:04"
5369;813;"1984";88;1;489.94;"2025-05-09 23:01:04"
5370;400;"1984";75;1;216.03;"2025-05-09 23:01:04"
5371;613;"The Iliad ";25;1;443.04;"2025-05-09 23:01:04"
5372;167;"Fiction Books";59;4;43.02;"2025-05-09 23:01:04"
5373;535;"Fiction Books";6;1;270.35;"2025-05-09 23:01:04"
5374;730;"Fiction Books";56;1;393.94;"2025-05-09 23:01:04"
5375;902;"1984";89;3;363.11;"2025-05-09 23:01:04"
5376;996;"Fiction Books";75;1;358.41;"2025-05-09 23:01:04"
5377;608;"The Iliad ";79;5;263.04;"2025-05-09 23:01:04"
5378;508;"1984";75;4;272.47;"2025-05-09 23:01:04"
5379;664;"1984";46;1;451.31;"2025-05-09 23:01:04"
5380;703;"1984";99;5;270.83;"2025-05-09 23:01:04"
5381;511;"The Iliad ";29;3;317.95;"2025-05-09 23:01:04"
5382;168;"1984";38;5;229.04;"2025-05-09 23:01:04"
5383;97;"1984";13;1;215.36;"2025-05-09 23:01:04"
5384;438;"1984";81;1;277.69;"2025-05-09 23:01:04"
5385;652;"Fiction Books";13;1;221.86;"2025-05-09 23:01:04"
5386;285;"The Iliad ";11;3;36.27;"2025-05-09 23:01:04"
5387;79;"The Iliad ";10;5;190.96;"2025-05-09 23:01:04"
5388;533;"Fiction Books";14;3;170.73;"2025-05-09 23:01:04"
5389;207;"The Iliad ";98;5;301.04;"2025-05-09 23:01:04"
